Date,
5/19/22 23:59,40.97088242
5/20/22 23:59,40.74483702
5/21/22 23:59,40.53124615
5/22/22 23:59,40.31896072
5/23/22 23:59,40.09036986
5/24/22 23:59,39.88300987
5/25/22 23:59,39.67106615
5/26/22 23:59,39.45915016
5/27/22 23:59,39.22310804
5/28/22 23:59,38.98516067
5/29/22 23:59,38.72393446
5/30/22 23:59,38.50654538
5/31/22 23:59,38.29760391
6/1/22 23:59,38.09389644
6/2/22 23:59,37.91573534
6/3/22 23:59,37.78679507
6/4/22 23:59,37.64531315
6/5/22 23:59,37.49723764
6/6/22 23:59,37.33162217
6/7/22 23:59,37.16498672
6/8/22 23:59,37.0085626
6/9/22 23:59,36.8691294
6/10/22 23:59,36.73063053
6/11/22 23:59,36.57935969
6/12/22 23:59,36.42143447
6/13/22 23:59,36.25775694
6/14/22 23:59,36.07041291
6/15/22 23:59,35.885611
6/16/22 23:59,35.68580654
6/17/22 23:59,35.47995357
6/18/22 23:59,35.27447507
6/19/22 23:59,35.0840657
6/20/22 23:59,34.87565019
6/21/22 23:59,34.66914596
6/22/22 23:59,34.47758682
6/23/22 23:59,34.29775587
6/24/22 23:59,34.11239846
6/25/22 23:59,33.91917182
6/26/22 23:59,33.7161856
6/27/22 23:59,33.51868609
6/28/22 23:59,33.3198773
6/29/22 23:59,33.13379943
6/30/22 23:59,32.95295895
7/1/22 23:59,32.78473274
7/2/22 23:59,32.63111601
7/3/22 23:59,32.50838248
7/4/22 23:59,32.36220886
7/5/22 23:59,32.20835962
7/6/22 23:59,32.05601564
7/7/22 23:59,31.91422101
7/8/22 23:59,31.76121954
7/9/22 23:59,31.59802366
7/10/22 23:59,31.42673551
7/11/22 23:59,31.25784532
7/12/22 23:59,31.08803416
7/13/22 23:59,30.92425489
7/14/22 23:59,30.75249677
7/15/22 23:59,30.5798515
7/16/22 23:59,30.41249021
7/17/22 23:59,30.24271865
7/18/22 23:59,30.07164022
7/19/22 23:59,29.89921707
7/20/22 23:59,29.72546392
7/21/22 23:59,29.55041278
7/22/22 23:59,29.3740006
7/23/22 23:59,29.19593827
7/24/22 23:59,29.01633518
7/25/22 23:59,28.83510281
7/26/22 23:59,28.65205612
7/27/22 23:59,28.46718124
7/28/22 23:59,28.28035098
7/29/22 23:59,28.09129705
7/30/22 23:59,28.09129705
7/31/22 23:59,28.26554609
8/1/22 23:59,28.44484214
8/2/22 23:59,28.6221748
8/3/22 23:59,28.79524027
8/4/22 23:59,28.97671287
8/5/22 23:59,29.19673343
8/6/22 23:59,29.40216606
8/7/22 23:59,29.61940537
8/8/22 23:59,29.86131388
8/9/22 23:59,30.10507231
8/10/22 23:59,30.3657907
8/11/22 23:59,30.66227831
8/12/22 23:59,30.96788668
8/13/22 23:59,31.26490647
8/14/22 23:59,31.55686859
8/15/22 23:59,31.84694351
8/16/22 23:59,32.13198902
8/17/22 23:59,32.4382405
8/18/22 23:59,32.75783548
8/19/22 23:59,33.07134859
8/20/22 23:59,33.3715828
8/21/22 23:59,33.66572789
8/22/22 23:59,33.95761335
8/23/22 23:59,34.24927314
8/24/22 23:59,34.54572995
8/25/22 23:59,34.84712381
8/26/22 23:59,35.13191165
8/27/22 23:59,35.41495888
8/28/22 23:59,35.7197467
8/29/22 23:59,35.99622668
8/30/22 23:59,36.27881831
8/31/22 23:59,36.56137296
9/1/22 23:59,36.87609579
9/2/22 23:59,37.19335895
9/3/22 23:59,37.54166056
9/4/22 23:59,37.83151267
9/5/22 23:59,38.1101013
9/6/22 23:59,38.38171125
9/7/22 23:59,38.61925939
9/8/22 23:59,38.79117975
9/9/22 23:59,38.97982232
9/10/22 23:59,39.17725632
9/11/22 23:59,39.39807696
9/12/22 23:59,39.62025755
9/13/22 23:59,39.82882305
9/14/22 23:59,40.01473398
9/15/22 23:59,40.19939914
9/16/22 23:59,40.40109359
9/17/22 23:59,40.61166056
9/18/22 23:59,40.82989726
9/19/22 23:59,41.0796893
9/20/22 23:59,41.32609184
9/21/22 23:59,41.59249779
9/22/22 23:59,41.86696842
9/23/22 23:59,42.14093975
9/24/22 23:59,42.39481892
9/25/22 23:59,42.67270626
9/26/22 23:59,42.94804523
9/27/22 23:59,43.20345742
9/28/22 23:59,43.44323202
9/29/22 23:59,43.69037523
9/30/22 23:59,43.94801075
10/1/22 23:59,44.21865904
10/2/22 23:59,44.48199173
10/3/22 23:59,44.74707011
10/4/22 23:59,44.99517393
10/5/22 23:59,45.23629458
10/6/22 23:59,45.46059619
10/7/22 23:59,45.6654185
10/8/22 23:59,45.82906321
10/9/22 23:59,46.02396136
10/10/22 23:59,46.22909368
10/11/22 23:59,46.43221899
10/12/22 23:59,46.62127849
10/13/22 23:59,46.82528045
10/14/22 23:59,47.04287497
10/15/22 23:59,47.27125917
10/16/22 23:59,47.49644608
10/17/22 23:59,47.72286096
10/18/22 23:59,47.94123333
10/19/22 23:59,48.17024415
10/20/22 23:59,48.40043784
10/21/22 23:59,48.62358623
10/22/22 23:59,48.84994831
10/23/22 23:59,49.07805289
10/24/22 23:59,49.30795042
10/25/22 23:59,49.53962128
10/26/22 23:59,49.7730228
10/27/22 23:59,50.00823904
10/28/22 23:59,50.24565549
10/29/22 23:59,50.48512626
10/30/22 23:59,50.72676943
10/31/22 23:59,50.97083168
11/1/22 23:59,51.21733152
11/2/22 23:59,51.46643854
11/3/22 23:59,51.71851044
11/4/22 23:59,51.97363842
11/5/22 23:59,52.2317366
11/6/22 23:59,52.4927544
11/7/22 23:59,52.75667295
11/8/22 23:59,53.02344195
11/9/22 23:59,53.29327347
11/10/22 23:59,53.56630094
11/11/22 23:59,53.84246354
11/12/22 23:59,54.12162848
11/13/22 23:59,54.40373487
11/14/22 23:59,54.68876012
11/15/22 23:59,54.97670197
11/16/22 23:59,55.26760838
11/17/22 23:59,55.56152873
11/18/22 23:59,55.85829696
11/19/22 23:59,56.15789566
11/20/22 23:59,56.46054224
11/21/22 23:59,56.76595363
11/22/22 23:59,57.07049376
11/23/22 23:59,57.37413742
11/24/22 23:59,57.67689441
11/25/22 23:59,57.97878607
11/26/22 23:59,58.27977037
11/27/22 23:59,58.57965457
11/28/22 23:59,58.87851161
11/29/22 23:59,59.17628245
11/30/22 23:59,59.47284374
12/1/22 23:59,59.76818625
12/2/22 23:59,60.06222516
12/3/22 23:59,60.35478164
12/4/22 23:59,60.64581007
12/5/22 23:59,60.9353534
12/6/22 23:59,61.22343692
12/7/22 23:59,61.51007007
12/8/22 23:59,61.79527799
12/9/22 23:59,62.07895466
12/10/22 23:59,62.36103334
12/11/22 23:59,62.64154447
12/12/22 23:59,62.92055442
12/13/22 23:59,63.19809365
12/14/22 23:59,63.47417345
12/15/22 23:59,63.74879495
12/16/22 23:59,64.02193416
12/17/22 23:59,64.29356641
12/18/22 23:59,64.56377472
12/19/22 23:59,64.83256779
12/20/22 23:59,65.09983692
12/21/22 23:59,65.36572365
12/22/22 23:59,65.63019743
12/23/22 23:59,65.89325843
12/24/22 23:59,66.15474581
12/25/22 23:59,66.41464689
12/26/22 23:59,66.67280645
12/27/22 23:59,66.92951675
12/28/22 23:59,67.18483411
12/29/22 23:59,67.43879342
12/30/22 23:59,67.69156499
12/31/22 23:59,67.94347696
1/1/23 23:59,68.19444571
1/2/23 23:59,68.4444273
1/3/23 23:59,68.69330478
1/4/23 23:59,68.94107135
1/5/23 23:59,69.18779511
1/6/23 23:59,69.4335893
1/7/23 23:59,69.67846017
1/8/23 23:59,69.92232257
1/9/23 23:59,70.16513213
1/10/23 23:59,70.40685051
1/11/23 23:59,70.64731993
1/12/23 23:59,70.88655734
1/13/23 23:59,71.12446272
1/14/23 23:59,71.36099574
1/15/23 23:59,71.59615891
1/16/23 23:59,71.83005268
1/17/23 23:59,72.06255701
1/18/23 23:59,72.29368465
1/19/23 23:59,72.52353523
1/20/23 23:59,72.75218694
1/21/23 23:59,72.97960293
1/22/23 23:59,73.20573074
1/23/23 23:59,73.43050531
1/24/23 23:59,73.65396322
1/25/23 23:59,73.87609573
1/26/23 23:59,74.09698773
1/27/23 23:59,74.31667412
1/28/23 23:59,74.53523901
1/29/23 23:59,74.75277978
1/30/23 23:59,74.96950233
1/31/23 23:59,75.18525039
2/1/23 23:59,75.39997279
2/2/23 23:59,75.61367956
2/3/23 23:59,75.82644103
2/4/23 23:59,76.03818249
2/5/23 23:59,76.24883598
2/6/23 23:59,76.45834755
2/7/23 23:59,76.66673319
2/8/23 23:59,76.87398675
2/9/23 23:59,77.08014845
2/10/23 23:59,77.2851651
2/11/23 23:59,77.48903077
2/12/23 23:59,77.69178071
2/13/23 23:59,77.89339883
2/14/23 23:59,77.78884941
2/15/23 23:59,77.68127178
2/16/23 23:59,77.57487218
2/17/23 23:59,77.4710329
2/18/23 23:59,77.36214934
2/19/23 23:59,77.23013701
2/20/23 23:59,77.10687743
2/21/23 23:59,76.97653384
2/22/23 23:59,76.83138873
2/23/23 23:59,76.68513367
2/24/23 23:59,76.52870264
2/25/23 23:59,76.35081008
2/26/23 23:59,76.16744506
2/27/23 23:59,75.98923318
2/28/23 23:59,75.81405591
3/1/23 23:59,75.64001096
3/2/23 23:59,75.46898365
3/3/23 23:59,75.28523276
3/4/23 23:59,75.09347577
3/5/23 23:59,74.90536791
3/6/23 23:59,74.72522739
3/7/23 23:59,74.54874033
3/8/23 23:59,74.37360905
3/9/23 23:59,74.19861318
3/10/23 23:59,74.02073909
3/11/23 23:59,73.83990277
3/12/23 23:59,73.66903008
3/13/23 23:59,73.49920173
3/14/23 23:59,73.31632904
3/15/23 23:59,73.15044106
3/16/23 23:59,72.98088608
3/17/23 23:59,72.81135329
3/18/23 23:59,72.62251959
3/19/23 23:59,72.43216169
3/20/23 23:59,72.22318073
3/21/23 23:59,72.04926946
3/22/23 23:59,71.88211628
3/23/23 23:59,71.71915031
3/24/23 23:59,71.57662143
3/25/23 23:59,71.47346921
3/26/23 23:59,71.36028367
3/27/23 23:59,71.24182327
3/28/23 23:59,71.10933089
3/29/23 23:59,70.97602253
3/30/23 23:59,70.85088323
3/31/23 23:59,70.73933668
4/1/23 23:59,70.62853758
4/2/23 23:59,70.50752091
4/3/23 23:59,70.38118073
4/4/23 23:59,70.25023871
4/5/23 23:59,70.10036349
4/6/23 23:59,69.95252196
4/7/23 23:59,69.79267839
4/8/23 23:59,69.62799601
4/9/23 23:59,69.46361321
4/10/23 23:59,69.31128571
4/11/23 23:59,69.14455331
4/12/23 23:59,68.97934992
4/13/23 23:59,68.82610261
4/14/23 23:59,68.68223785
4/15/23 23:59,68.53395192
4/16/23 23:59,68.37937061
4/17/23 23:59,68.21698164
4/18/23 23:59,68.05898203
4/19/23 23:59,67.899935
4/20/23 23:59,67.7510727
4/21/23 23:59,67.60640031
4/22/23 23:59,67.47181935
4/23/23 23:59,67.34892596
4/24/23 23:59,67.25073914
4/25/23 23:59,67.13380025
4/26/23 23:59,67.01072086
4/27/23 23:59,66.88884567
4/28/23 23:59,66.77540997
4/29/23 23:59,66.65300879
4/30/23 23:59,66.52245208
5/1/23 23:59,66.38542156
5/2/23 23:59,66.25030942
5/3/23 23:59,66.11446049
5/4/23 23:59,65.98343707
5/5/23 23:59,65.84603058
5/6/23 23:59,65.70791436
5/7/23 23:59,65.57402533
5/8/23 23:59,65.43820808
5/9/23 23:59,65.30134533
5/10/23 23:59,65.16340681
5/11/23 23:59,65.02440429
5/12/23 23:59,64.88436338
5/13/23 23:59,64.74323364
5/14/23 23:59,64.60078377
5/15/23 23:59,64.4571013
5/16/23 23:59,64.3121154
5/17/23 23:59,64.16567805
5/18/23 23:59,64.01777815
5/19/23 23:59,63.86831394
5/20/23 23:59,63.7170708
5/21/23 23:59,63.56399401
5/22/23 23:59,63.4091351
5/23/23 23:59,63.25252442
5/24/23 23:59,63.09417329
5/25/23 23:59,62.93411189
5/26/23 23:59,62.77221298
5/27/23 23:59,62.6083965
5/28/23 23:59,62.44269894
5/29/23 23:59,62.27519997
5/30/23 23:59,62.10593614
5/31/23 23:59,61.93492099
6/1/23 23:59,61.76215588
6/2/23 23:59,61.58761204
6/3/23 23:59,61.41125982
6/4/23 23:59,61.23319889
6/5/23 23:59,61.05343966
6/6/23 23:59,60.87185172
6/7/23 23:59,60.68860489
6/8/23 23:59,60.50588081
6/9/23 23:59,60.32369461
6/10/23 23:59,60.14204042
6/11/23 23:59,59.96090542
6/12/23 23:59,59.78031484
6/13/23 23:59,59.60038432
6/14/23 23:59,59.4210701
6/15/23 23:59,59.24240759
6/16/23 23:59,59.06447082
6/17/23 23:59,58.88726531
6/18/23 23:59,58.71084197
6/19/23 23:59,58.53530808
6/20/23 23:59,58.36069102
6/21/23 23:59,58.18696502
6/22/23 23:59,58.01411491
6/23/23 23:59,57.84213502
6/24/23 23:59,57.67101027
6/25/23 23:59,57.50080427
6/26/23 23:59,57.33155706
6/27/23 23:59,57.16325038
6/28/23 23:59,56.99584441
6/29/23 23:59,56.82932088
6/30/23 23:59,56.663673
7/1/23 23:59,56.4989001
7/2/23 23:59,56.33501657
7/3/23 23:59,56.17203722
7/4/23 23:59,56.00991223
7/5/23 23:59,55.84863639
7/6/23 23:59,55.68827491
7/7/23 23:59,55.52874287
7/8/23 23:59,55.37005861
7/9/23 23:59,55.21222201
7/10/23 23:59,55.05532957
7/11/23 23:59,54.89938893
7/12/23 23:59,54.74449319
7/13/23 23:59,54.59046701
7/14/23 23:59,54.4372766
7/15/23 23:59,54.28490101
7/16/23 23:59,54.46419706
7/17/23 23:59,54.64152972
7/18/23 23:59,54.81459519
7/19/23 23:59,54.99606778
7/20/23 23:59,55.21608834
7/21/23 23:59,55.42152098
7/22/23 23:59,55.63876029
7/23/23 23:59,55.8806688
7/24/23 23:59,56.12442723
7/25/23 23:59,56.38514561
7/26/23 23:59,56.68163323
7/27/23 23:59,56.9872416
7/28/23 23:59,57.28426138
7/29/23 23:59,57.57622351
7/30/23 23:59,57.86629842
7/31/23 23:59,58.15134394
8/1/23 23:59,58.45759542
8/2/23 23:59,58.7771904
8/3/23 23:59,59.09070351
8/4/23 23:59,59.39093771
8/5/23 23:59,59.68508281
8/6/23 23:59,59.97696826
8/7/23 23:59,60.26862805
8/8/23 23:59,60.56508487
8/9/23 23:59,60.86647873
8/10/23 23:59,61.15126656
8/11/23 23:59,61.4343138
8/12/23 23:59,61.73910162
8/13/23 23:59,62.01558159
8/14/23 23:59,62.29817323
8/15/23 23:59,62.58072788
8/16/23 23:59,62.89545071
8/17/23 23:59,63.21271386
8/18/23 23:59,63.56101548
8/19/23 23:59,63.85086758
8/20/23 23:59,64.12945621
8/21/23 23:59,64.40106617
8/22/23 23:59,64.63861431
8/23/23 23:59,64.81053467
8/24/23 23:59,64.99917723
8/25/23 23:59,65.19661124
8/26/23 23:59,65.41743187
8/27/23 23:59,65.63961247
8/28/23 23:59,65.84817797
8/29/23 23:59,66.03408889
8/30/23 23:59,66.21875405
8/31/23 23:59,66.42044851
9/1/23 23:59,66.63101547
9/2/23 23:59,66.84925217
9/3/23 23:59,67.09904421
9/4/23 23:59,67.34544676
9/5/23 23:59,67.6118527
9/6/23 23:59,67.88632334
9/7/23 23:59,68.16029467
9/8/23 23:59,68.41417383
9/9/23 23:59,68.69206117
9/10/23 23:59,68.96740015
9/11/23 23:59,69.22281233
9/12/23 23:59,69.46258693
9/13/23 23:59,69.70973015
9/14/23 23:59,69.96736567
9/15/23 23:59,70.23801396
9/16/23 23:59,70.50134665
9/17/23 23:59,70.76642503
9/18/23 23:59,71.01452885
9/19/23 23:59,71.2556495
9/20/23 23:59,71.4799511
9/21/23 23:59,71.68477341
9/22/23 23:59,71.84841812
9/23/23 23:59,72.04331628
9/24/23 23:59,72.24844859
9/25/23 23:59,72.45157391
9/26/23 23:59,72.64063341
9/27/23 23:59,72.84463537
9/28/23 23:59,73.06222988
9/29/23 23:59,73.29061408
9/30/23 23:59,73.51580099
10/1/23 23:59,73.74221588
10/2/23 23:59,73.96058825
10/3/23 23:59,74.18959906
10/4/23 23:59,74.41979276
10/5/23 23:59,74.64294114
10/6/23 23:59,74.86930323
10/7/23 23:59,75.0974078
10/8/23 23:59,75.32730534
10/9/23 23:59,75.5589762
10/10/23 23:59,75.79237772
10/11/23 23:59,76.02759396
10/12/23 23:59,76.26501041
10/13/23 23:59,76.50448118
10/14/23 23:59,76.74612435
10/15/23 23:59,76.9901866
10/16/23 23:59,77.23668644
10/17/23 23:59,77.48579346
10/18/23 23:59,77.73786536
10/19/23 23:59,77.99299334
10/20/23 23:59,78.25109152
10/21/23 23:59,78.51210931
10/22/23 23:59,78.77602786
10/23/23 23:59,79.04279687
10/24/23 23:59,79.31262839
10/25/23 23:59,79.58565586
10/26/23 23:59,79.86181846
10/27/23 23:59,80.1409834
10/28/23 23:59,80.42308979
10/29/23 23:59,80.70811504
10/30/23 23:59,80.39226459
10/31/23 23:59,80.06490954
11/1/23 23:59,79.69022148
11/2/23 23:59,79.32061766
11/3/23 23:59,78.92100874
11/4/23 23:59,78.50930279
11/5/23 23:59,78.0983458
11/6/23 23:59,77.71752705
11/7/23 23:59,77.30069604
11/8/23 23:59,76.88768758
11/9/23 23:59,76.5045693
11/10/23 23:59,76.14490739
11/11/23 23:59,75.77419257
11/12/23 23:59,75.38773929
11/13/23 23:59,74.98176686
11/14/23 23:59,74.58676783
11/15/23 23:59,74.18915025
11/16/23 23:59,73.81699452
11/17/23 23:59,73.45531355
11/18/23 23:59,73.11886114
11/19/23 23:59,72.81162768
11/20/23 23:59,72.56616061
11/21/23 23:59,72.27381338
11/22/23 23:59,71.96611491
11/23/23 23:59,71.66142693
11/24/23 23:59,71.37783768
11/25/23 23:59,71.07183474
11/26/23 23:59,70.74544297
11/27/23 23:59,70.40286667
11/28/23 23:59,70.06508631
11/29/23 23:59,69.72546398
11/30/23 23:59,69.39790543
12/1/23 23:59,69.0543892
12/2/23 23:59,68.70909866
12/3/23 23:59,68.37437608
12/4/23 23:59,68.03483296
12/5/23 23:59,67.69267609
12/6/23 23:59,67.34782979
12/7/23 23:59,67.0003235
12/8/23 23:59,66.65022122
12/9/23 23:59,66.29739686
12/10/23 23:59,65.94127219
12/11/23 23:59,65.58206602
12/12/23 23:59,65.21960127
12/13/23 23:59,64.85350789
12/14/23 23:59,64.48375814
12/15/23 23:59,64.11009761
12/16/23 23:59,63.73198976
12/17/23 23:59,63.34929779
12/18/23 23:59,62.96215052
12/19/23 23:59,62.57062382
12/20/23 23:59,62.67517325
12/21/23 23:59,62.78275088
12/22/23 23:59,62.88915047
12/23/23 23:59,62.99298976
12/24/23 23:59,63.10187331
12/25/23 23:59,63.23388565
12/26/23 23:59,63.35714523
12/27/23 23:59,63.48748882
12/28/23 23:59,63.63263392
12/29/23 23:59,63.77888898
12/30/23 23:59,63.93532001
12/31/23 23:59,64.11321258
