Date,x
3/4/22 23:59,6.499332663
3/5/22 23:59,6.499332663
3/6/22 23:59,6.499332663
3/7/22 23:59,6.499332663
3/8/22 23:59,6.499332663
3/9/22 23:59,6.499332663
3/10/22 23:59,6.499332663
3/11/22 23:59,6.499332663
3/12/22 23:59,6.499332663
3/13/22 23:59,6.499332663
3/14/22 23:59,6.499332663
3/15/22 23:59,6.499332663
3/16/22 23:59,6.499332663
3/17/22 23:59,6.499332663
3/18/22 23:59,6.499332663
3/19/22 23:59,6.499332663
3/20/22 23:59,6.499332663
3/21/22 23:59,5.663013181
3/22/22 23:59,5.663013181
3/23/22 23:59,5.663013181
3/24/22 23:59,5.663013181
3/25/22 23:59,5.663013181
3/26/22 23:59,5.663013181
3/27/22 23:59,5.663013181
3/28/22 23:59,5.663013181
3/29/22 23:59,5.663013181
3/30/22 23:59,5.663013181
3/31/22 23:59,5.663013181
4/1/22 23:59,8.430898536
4/2/22 23:59,8.430898536
4/3/22 23:59,8.430898536
4/4/22 23:59,8.430898536
4/5/22 23:59,8.430898536
4/6/22 23:59,8.430898536
4/7/22 23:59,8.430898536
4/8/22 23:59,8.430898536
4/9/22 23:59,8.430898536
4/10/22 23:59,8.430898536
4/11/22 23:59,8.430898536
4/12/22 23:59,8.430898536
4/13/22 23:59,8.430898536
4/14/22 23:59,8.430898536
4/15/22 23:59,8.430898536
4/16/22 23:59,8.430898536
4/17/22 23:59,8.430898536
4/18/22 23:59,8.430898536
4/19/22 23:59,8.430898536
4/20/22 23:59,7.584237064
4/21/22 23:59,7.584237064
4/22/22 23:59,7.584237064
4/23/22 23:59,7.584237064
4/24/22 23:59,7.584237064
4/25/22 23:59,7.584237064
4/26/22 23:59,7.584237064
4/27/22 23:59,7.584237064
4/28/22 23:59,7.584237064
4/29/22 23:59,7.584237064
4/30/22 23:59,7.584237064
5/1/22 23:59,12.71740829
5/2/22 23:59,12.71740829
5/3/22 23:59,12.71740829
5/4/22 23:59,12.71740829
5/5/22 23:59,12.71740829
5/6/22 23:59,12.71740829
5/7/22 23:59,12.71740829
5/8/22 23:59,12.71740829
5/9/22 23:59,12.71740829
5/10/22 23:59,12.71740829
5/11/22 23:59,12.71740829
5/12/22 23:59,12.71740829
5/13/22 23:59,12.71740829
5/14/22 23:59,12.71740829
5/15/22 23:59,12.71740829
5/16/22 23:59,12.71740829
5/17/22 23:59,12.71740829
5/18/22 23:59,12.71740829
5/19/22 23:59,12.71740829
5/20/22 23:59,20.81407443
5/21/22 23:59,20.81407443
5/22/22 23:59,20.81407443
5/23/22 23:59,20.81407443
5/24/22 23:59,20.81407443
5/25/22 23:59,20.81407443
5/26/22 23:59,20.81407443
5/27/22 23:59,20.81407443
5/28/22 23:59,20.81407443
5/29/22 23:59,20.81407443
5/30/22 23:59,20.81407443
5/31/22 23:59,78.48070175
6/1/22 23:59,78.48070175
6/2/22 23:59,78.48070175
6/3/22 23:59,78.48070175
6/4/22 23:59,78.48070175
6/5/22 23:59,78.48070175
6/6/22 23:59,78.48070175
6/7/22 23:59,78.48070175
6/8/22 23:59,78.48070175
6/9/22 23:59,78.48070175
6/10/22 23:59,78.48070175
6/11/22 23:59,78.48070175
6/12/22 23:59,78.48070175
6/13/22 23:59,78.48070175
6/14/22 23:59,78.48070175
6/15/22 23:59,78.48070175
6/16/22 23:59,78.48070175
6/17/22 23:59,78.48070175
6/18/22 23:59,78.48070175
6/19/22 23:59,70.62337699
6/20/22 23:59,70.62337699
6/21/22 23:59,70.62337699
6/22/22 23:59,70.62337699
6/23/22 23:59,70.62337699
6/24/22 23:59,70.62337699
6/25/22 23:59,70.62337699
6/26/22 23:59,70.62337699
6/27/22 23:59,70.62337699
6/28/22 23:59,70.62337699
6/29/22 23:59,70.62337699
6/30/22 23:59,43.52036863
7/1/22 23:59,43.52036863
7/2/22 23:59,43.52036863
7/3/22 23:59,43.52036863
7/4/22 23:59,43.52036863
7/5/22 23:59,43.52036863
7/6/22 23:59,43.52036863
7/7/22 23:59,43.52036863
7/8/22 23:59,43.52036863
7/9/22 23:59,43.52036863
7/10/22 23:59,43.52036863
7/11/22 23:59,43.52036863
7/12/22 23:59,43.52036863
7/13/22 23:59,43.52036863
7/14/22 23:59,43.52036863
7/15/22 23:59,43.52036863
7/16/22 23:59,43.52036863
7/17/22 23:59,43.52036863
7/18/22 23:59,43.52036863
7/19/22 23:59,50.0577302
7/20/22 23:59,50.0577302
7/21/22 23:59,50.0577302
7/22/22 23:59,50.0577302
7/23/22 23:59,50.0577302
7/24/22 23:59,50.0577302
7/25/22 23:59,50.0577302
7/26/22 23:59,50.0577302
7/27/22 23:59,50.0577302
7/28/22 23:59,50.0577302
7/29/22 23:59,50.0577302
7/30/22 23:59,37.71473917
7/31/22 23:59,37.71473917
8/1/22 23:59,37.71473917
8/2/22 23:59,37.71473917
8/3/22 23:59,37.71473917
8/4/22 23:59,37.71473917
8/5/22 23:59,37.71473917
8/6/22 23:59,37.71473917
8/7/22 23:59,37.71473917
8/8/22 23:59,37.71473917
8/9/22 23:59,37.71473917
8/10/22 23:59,37.71473917
8/11/22 23:59,37.71473917
8/12/22 23:59,37.71473917
8/13/22 23:59,37.71473917
8/14/22 23:59,37.71473917
8/15/22 23:59,37.71473917
8/16/22 23:59,37.71473917
8/17/22 23:59,37.71473917
8/18/22 23:59,48.84677127
8/19/22 23:59,48.84677127
8/20/22 23:59,48.84677127
8/21/22 23:59,48.84677127
8/22/22 23:59,48.84677127
8/23/22 23:59,48.84677127
8/24/22 23:59,48.84677127
8/25/22 23:59,48.84677127
8/26/22 23:59,48.84677127
8/27/22 23:59,48.84677127
8/28/22 23:59,48.84677127
8/29/22 23:59,57.88562612
8/30/22 23:59,57.88562612
8/31/22 23:59,57.88562612
9/1/22 23:59,57.88562612
9/2/22 23:59,57.88562612
9/3/22 23:59,57.88562612
9/4/22 23:59,57.88562612
9/5/22 23:59,57.88562612
9/6/22 23:59,57.88562612
9/7/22 23:59,57.88562612
9/8/22 23:59,57.88562612
9/9/22 23:59,57.88562612
9/10/22 23:59,57.88562612
9/11/22 23:59,57.88562612
9/12/22 23:59,57.88562612
9/13/22 23:59,57.88562612
9/14/22 23:59,57.88562612
9/15/22 23:59,57.88562612
9/16/22 23:59,57.88562612
9/17/22 23:59,62.28085833
9/18/22 23:59,62.28085833
9/19/22 23:59,62.28085833
9/20/22 23:59,62.28085833
9/21/22 23:59,62.28085833
9/22/22 23:59,62.28085833
9/23/22 23:59,62.28085833
9/24/22 23:59,62.28085833
9/25/22 23:59,62.28085833
9/26/22 23:59,62.28085833
9/27/22 23:59,62.28085833
9/28/22 23:59,68.89770729
9/29/22 23:59,68.89770729
9/30/22 23:59,68.89770729
10/1/22 23:59,68.89770729
10/2/22 23:59,68.89770729
10/3/22 23:59,68.89770729
10/4/22 23:59,68.89770729
10/5/22 23:59,68.89770729
10/6/22 23:59,68.89770729
10/7/22 23:59,68.89770729
10/8/22 23:59,68.89770729
10/9/22 23:59,68.89770729
10/10/22 23:59,68.89770729
10/11/22 23:59,68.89770729
10/12/22 23:59,68.89770729
10/13/22 23:59,68.89770729
10/14/22 23:59,68.89770729
10/15/22 23:59,68.89770729
10/16/22 23:59,68.89770729
10/17/22 23:59,68.22998715
10/18/22 23:59,68.22998715
10/19/22 23:59,68.22998715
10/20/22 23:59,68.22998715
10/21/22 23:59,68.22998715
10/22/22 23:59,68.22998715
10/23/22 23:59,68.22998715
10/24/22 23:59,68.22998715
10/25/22 23:59,68.22998715
10/26/22 23:59,68.22998715
10/27/22 23:59,68.22998715
10/28/22 23:59,64.72440103
10/29/22 23:59,61.21881491
10/30/22 23:59,57.71322879
10/31/22 23:59,54.20764267
11/1/22 23:59,50.70205655
11/2/22 23:59,47.19647043
11/3/22 23:59,43.69088431
11/4/22 23:59,40.18529819
11/5/22 23:59,40.26960718
11/6/22 23:59,40.35391616
11/7/22 23:59,40.43822515
11/8/22 23:59,40.52253413
11/9/22 23:59,40.60684312
11/10/22 23:59,40.6911521
11/11/22 23:59,40.77546109
11/12/22 23:59,40.85977007
11/13/22 23:59,40.94407906
11/14/22 23:59,41.02838805
11/15/22 23:59,41.11269703
11/16/22 23:59,41.1885394
11/17/22 23:59,41.26438177
11/18/22 23:59,41.34022414
11/19/22 23:59,41.41606651
11/20/22 23:59,41.49190888
11/21/22 23:59,41.56775125
11/22/22 23:59,41.64359363
11/23/22 23:59,41.719436
11/24/22 23:59,41.79527837
11/25/22 23:59,41.87112074
11/26/22 23:59,41.94696311
11/27/22 23:59,42.07413719
11/28/22 23:59,42.20131127
11/29/22 23:59,42.32848536
11/30/22 23:59,42.45565944
12/1/22 23:59,42.58283352
12/2/22 23:59,42.71000761
12/3/22 23:59,42.83718169
12/4/22 23:59,42.96435577
12/5/22 23:59,43.09152985
12/6/22 23:59,43.21870394
12/7/22 23:59,43.34587802
12/8/22 23:59,43.4730521
12/9/22 23:59,43.60022619
12/10/22 23:59,43.72740027
12/11/22 23:59,43.85457435
12/12/22 23:59,43.98174843
12/13/22 23:59,44.10892252
12/14/22 23:59,44.2360966
12/15/22 23:59,44.36327068
12/16/22 23:59,44.57141143
12/17/22 23:59,44.77955217
12/18/22 23:59,44.98769292
12/19/22 23:59,45.19583366
12/20/22 23:59,45.40397441
12/21/22 23:59,45.61211515
12/22/22 23:59,45.82025589
12/23/22 23:59,46.02839664
12/24/22 23:59,46.23653738
12/25/22 23:59,46.44467813
12/26/22 23:59,46.65281887
12/27/22 23:59,47.43762589
12/28/22 23:59,48.22243291
12/29/22 23:59,49.00723992
12/30/22 23:59,49.79204694
12/31/22 23:59,50.57685396
1/1/23 23:59,51.36166098
1/2/23 23:59,52.14646799
1/3/23 23:59,52.93127501
1/4/23 23:59,52.86116329
1/5/23 23:59,52.79105157
1/6/23 23:59,52.72093984
1/7/23 23:59,52.65082812
1/8/23 23:59,52.5807164
1/9/23 23:59,52.51060468
1/10/23 23:59,52.44049295
1/11/23 23:59,52.37038123
1/12/23 23:59,52.30026951
1/13/23 23:59,52.23015779
1/14/23 23:59,52.16004607
1/15/23 23:59,52.08993434
1/16/23 23:59,52.01982262
1/17/23 23:59,51.9497109
1/18/23 23:59,51.87959918
1/19/23 23:59,51.80948745
1/20/23 23:59,51.73937573
1/21/23 23:59,51.66926401
1/22/23 23:59,51.59915229
1/23/23 23:59,51.36313596
1/24/23 23:59,51.12711963
1/25/23 23:59,50.89110331
1/26/23 23:59,50.65508698
1/27/23 23:59,50.41907066
1/28/23 23:59,50.18305433
1/29/23 23:59,49.94703801
1/30/23 23:59,49.71102168
1/31/23 23:59,49.47500536
2/1/23 23:59,49.23898903
2/2/23 23:59,49.00297271
2/3/23 23:59,48.89814278
2/4/23 23:59,48.79331286
2/5/23 23:59,48.68848294
2/6/23 23:59,48.58365301
2/7/23 23:59,48.47882309
2/8/23 23:59,48.37399317
2/9/23 23:59,48.26916324
2/10/23 23:59,48.16433332
2/11/23 23:59,48.0595034
2/12/23 23:59,47.95467347
2/13/23 23:59,47.84984355
2/14/23 23:59,47.74501363
2/15/23 23:59,47.6401837
2/16/23 23:59,47.53535378
2/17/23 23:59,47.43052386
2/18/23 23:59,47.32569393
2/19/23 23:59,47.22086401
2/20/23 23:59,47.11603409
2/21/23 23:59,47.01120416
2/22/23 23:59,46.94034965
2/23/23 23:59,46.86949514
2/24/23 23:59,46.79864063
2/25/23 23:59,47.00678138
2/26/23 23:59,47.21492212
2/27/23 23:59,47.99972914
2/28/23 23:59,48.78453616
3/1/23 23:59,49.56934317
3/2/23 23:59,50.35415019
3/3/23 23:59,51.13895721
3/4/23 23:59,51.92376423
3/5/23 23:59,52.70857124
3/6/23 23:59,53.49337826
3/7/23 23:59,54.27818528
3/8/23 23:59,55.0629923
3/9/23 23:59,55.84779931
3/10/23 23:59,56.63260633
3/11/23 23:59,57.41741335
3/12/23 23:59,58.20222037
3/13/23 23:59,58.98702738
3/14/23 23:59,59.7718344
3/15/23 23:59,60.55664142
3/16/23 23:59,61.34144844
3/17/23 23:59,62.12625545
3/18/23 23:59,62.83248922
3/19/23 23:59,63.53872299
3/20/23 23:59,64.24495676
3/21/23 23:59,64.95119053
3/22/23 23:59,65.6574243
3/23/23 23:59,66.36365807
3/24/23 23:59,67.06989184
3/25/23 23:59,66.77975605
3/26/23 23:59,66.44603785
3/27/23 23:59,66.11231965
3/28/23 23:59,65.77860145
3/29/23 23:59,65.44488325
3/30/23 23:59,65.11116505
3/31/23 23:59,64.77744684
4/1/23 23:59,64.44372864
4/2/23 23:59,64.11001044
4/3/23 23:59,63.77629224
4/4/23 23:59,63.44257404
4/5/23 23:59,63.10885584
4/6/23 23:59,62.85742424
4/7/23 23:59,62.60599265
4/8/23 23:59,62.35456105
4/9/23 23:59,62.10312946
4/10/23 23:59,61.85169787
4/11/23 23:59,61.60026627
4/12/23 23:59,61.34883468
4/13/23 23:59,61.09740308
4/14/23 23:59,60.84597149
4/15/23 23:59,60.59453989
4/16/23 23:59,60.3431083
4/17/23 23:59,60.0916767
4/18/23 23:59,59.84024511
4/19/23 23:59,59.58881351
4/20/23 23:59,59.33738192
4/21/23 23:59,59.08595033
4/22/23 23:59,58.83451873
4/23/23 23:59,58.58308714
4/24/23 23:59,58.33165554
4/25/23 23:59,58.0060104
4/26/23 23:59,57.68036526
4/27/23 23:59,57.35472012
4/28/23 23:59,57.02907498
4/29/23 23:59,56.70342983
4/30/23 23:59,56.37778469
5/1/23 23:59,56.05213955
5/2/23 23:59,55.72649441
5/3/23 23:59,55.40084927
5/4/23 23:59,55.07520412
5/5/23 23:59,54.74955898
5/6/23 23:59,54.36365481
5/7/23 23:59,53.97775063
5/8/23 23:59,53.59184646
5/9/23 23:59,53.20594229
5/10/23 23:59,52.82003811
5/11/23 23:59,52.43413394
5/12/23 23:59,52.04822976
5/13/23 23:59,51.66232559
5/14/23 23:59,51.27642142
5/15/23 23:59,51.10780345
5/16/23 23:59,50.93918547
5/17/23 23:59,50.7705675
5/18/23 23:59,50.60194953
5/19/23 23:59,50.43333156
5/20/23 23:59,50.26471359
5/21/23 23:59,50.09609562
5/22/23 23:59,49.92747765
5/23/23 23:59,49.75885968
5/24/23 23:59,49.59024171
5/25/23 23:59,49.42162374
5/26/23 23:59,49.269939
5/27/23 23:59,49.11825426
5/28/23 23:59,48.96656951
5/29/23 23:59,48.81488477
5/30/23 23:59,48.66320003
5/31/23 23:59,48.51151529
6/1/23 23:59,48.35983055
6/2/23 23:59,48.20814581
6/3/23 23:59,48.05646107
6/4/23 23:59,47.90477632
6/5/23 23:59,47.75309158
6/6/23 23:59,47.49874342
6/7/23 23:59,47.24439525
6/8/23 23:59,46.99004709
6/9/23 23:59,46.73569892
6/10/23 23:59,46.48135075
6/11/23 23:59,46.22700259
6/12/23 23:59,45.97265442
6/13/23 23:59,45.71830626
6/14/23 23:59,45.46395809
6/15/23 23:59,45.20960992
6/16/23 23:59,44.95526176
6/17/23 23:59,44.70091359
6/18/23 23:59,44.44656543
6/19/23 23:59,44.19221726
6/20/23 23:59,43.9378691
6/21/23 23:59,43.68352093
6/22/23 23:59,43.75290118
6/23/23 23:59,43.82228143
6/24/23 23:59,44.08388377
6/25/23 23:59,44.3454861
6/26/23 23:59,44.60708844
6/27/23 23:59,44.86869078
6/28/23 23:59,45.13029312
6/29/23 23:59,45.39189546
6/30/23 23:59,45.6534978
7/1/23 23:59,45.91510014
7/2/23 23:59,46.17670248
7/3/23 23:59,46.43830482
7/4/23 23:59,46.69990716
7/5/23 23:59,46.9615095
7/6/23 23:59,47.22311184
7/7/23 23:59,47.48471417
7/8/23 23:59,47.74631651
7/9/23 23:59,48.00791885
7/10/23 23:59,48.26952119
7/11/23 23:59,48.53112353
7/12/23 23:59,48.79272587
7/13/23 23:59,49.02813713
7/14/23 23:59,49.26354838
7/15/23 23:59,49.49895964
7/16/23 23:59,49.7343709
7/17/23 23:59,49.96978215
7/18/23 23:59,50.20519341
7/19/23 23:59,50.44060467
7/20/23 23:59,50.67601592
7/21/23 23:59,50.91142718
7/22/23 23:59,51.14683844
7/23/23 23:59,51.38224969
7/24/23 23:59,51.52731759
7/25/23 23:59,51.67238548
7/26/23 23:59,51.81745338
7/27/23 23:59,51.96252127
7/28/23 23:59,52.10758917
7/29/23 23:59,52.25265707
7/30/23 23:59,52.39772496
7/31/23 23:59,52.54279286
8/1/23 23:59,52.68786075
8/2/23 23:59,52.83292865
8/3/23 23:59,52.97799654
8/4/23 23:59,53.12306444
8/5/23 23:59,53.26813233
8/6/23 23:59,53.41320023
8/7/23 23:59,53.55826812
8/8/23 23:59,53.70333602
8/9/23 23:59,53.84840392
8/10/23 23:59,53.99347181
8/11/23 23:59,54.13853971
8/12/23 23:59,54.30539881
8/13/23 23:59,54.47225791
8/14/23 23:59,54.63911701
8/15/23 23:59,54.80597611
8/16/23 23:59,54.97283521
8/17/23 23:59,55.13969431
8/18/23 23:59,55.30655341
8/19/23 23:59,55.47341251
8/20/23 23:59,55.64027161
8/21/23 23:59,55.80713071
8/22/23 23:59,55.97398981
8/23/23 23:59,56.09970561
8/24/23 23:59,56.22542141
8/25/23 23:59,56.35113721
8/26/23 23:59,56.476853
8/27/23 23:59,56.6025688
8/28/23 23:59,56.7282846
8/29/23 23:59,56.85400039
8/30/23 23:59,56.97971619
8/31/23 23:59,57.10543199
9/1/23 23:59,57.23114779
9/2/23 23:59,57.35686358
9/3/23 23:59,57.48257938
9/4/23 23:59,57.60829518
9/5/23 23:59,57.73401097
9/6/23 23:59,57.85972677
9/7/23 23:59,57.98544257
9/8/23 23:59,58.11115837
9/9/23 23:59,58.23687416
9/10/23 23:59,58.36258996
9/11/23 23:59,58.52541253
9/12/23 23:59,58.6882351
9/13/23 23:59,58.85105767
9/14/23 23:59,59.01388024
9/15/23 23:59,59.17670282
9/16/23 23:59,59.33952539
9/17/23 23:59,59.50234796
9/18/23 23:59,59.66517053
9/19/23 23:59,59.8279931
9/20/23 23:59,59.99081567
9/21/23 23:59,60.15363824
9/22/23 23:59,60.34659033
9/23/23 23:59,60.53954242
9/24/23 23:59,60.7324945
9/25/23 23:59,60.92544659
9/26/23 23:59,61.11839868
9/27/23 23:59,61.31135076
9/28/23 23:59,61.50430285
9/29/23 23:59,61.47809537
9/30/23 23:59,61.46038174
10/1/23 23:59,61.44266811
10/2/23 23:59,61.42495449
10/3/23 23:59,61.40724086
10/4/23 23:59,61.38952723
10/5/23 23:59,61.3718136
10/6/23 23:59,61.35409998
10/7/23 23:59,61.33638635
10/8/23 23:59,61.31867272
10/9/23 23:59,61.30095909
10/10/23 23:59,61.28324547
10/11/23 23:59,61.2507488
10/12/23 23:59,61.21825214
10/13/23 23:59,61.18575548
10/14/23 23:59,61.15325881
10/15/23 23:59,61.12076215
10/16/23 23:59,61.08826549
10/17/23 23:59,61.05576882
10/18/23 23:59,61.02327216
10/19/23 23:59,60.9907755
10/20/23 23:59,60.95827883
10/21/23 23:59,60.92578217
10/22/23 23:59,60.89328551
10/23/23 23:59,60.86078884
10/24/23 23:59,60.82829218
10/25/23 23:59,60.79579552
10/26/23 23:59,60.76329885
10/27/23 23:59,60.73080219
10/28/23 23:59,60.69830553
10/29/23 23:59,60.66580886
10/30/23 23:59,60.6374938
10/31/23 23:59,60.60917873
11/1/23 23:59,60.58086366
11/2/23 23:59,60.5525486
11/3/23 23:59,60.52423353
11/4/23 23:59,60.49591847
11/5/23 23:59,60.4676034
11/6/23 23:59,60.43928834
11/7/23 23:59,60.41097327
11/8/23 23:59,60.3826582
11/9/23 23:59,60.35434314
11/10/23 23:59,60.31218864
11/11/23 23:59,60.27003415
11/12/23 23:59,60.22787966
11/13/23 23:59,60.18572517
11/14/23 23:59,60.14357067
11/15/23 23:59,60.10141618
11/16/23 23:59,60.05926169
11/17/23 23:59,60.0171072
11/18/23 23:59,59.9749527
11/19/23 23:59,59.93279821
11/20/23 23:59,59.89064372
11/21/23 23:59,59.84848923
11/22/23 23:59,59.80633473
11/23/23 23:59,59.76418024
11/24/23 23:59,59.72202575
11/25/23 23:59,59.67987125
11/26/23 23:59,59.63771676
11/27/23 23:59,59.59556227
11/28/23 23:59,59.55340778
11/29/23 23:59,59.51548659
11/30/23 23:59,59.47756541
12/1/23 23:59,59.43964422
12/2/23 23:59,59.40172304
12/3/23 23:59,59.36380185
12/4/23 23:59,59.32588066
12/5/23 23:59,59.28795948
12/6/23 23:59,59.25003829
12/7/23 23:59,59.21211711
12/8/23 23:59,59.17419592
12/9/23 23:59,59.13627474
12/10/23 23:59,59.0726877
12/11/23 23:59,59.00910066
12/12/23 23:59,58.94551361
12/13/23 23:59,58.88192657
12/14/23 23:59,58.81833953
12/15/23 23:59,58.75475249
12/16/23 23:59,58.69116545
12/17/23 23:59,58.62757841
12/18/23 23:59,58.56399136
12/19/23 23:59,58.50040432
12/20/23 23:59,58.43681728
12/21/23 23:59,58.37323024
12/22/23 23:59,58.3096432
12/23/23 23:59,58.24605616
12/24/23 23:59,58.18246912
12/25/23 23:59,58.11888207
12/26/23 23:59,58.05529503
12/27/23 23:59,57.99170799
12/28/23 23:59,57.92812095
12/29/23 23:59,57.82405058
12/30/23 23:59,57.71998021
12/31/23 23:59,57.61590983
