Date,Dogecoin_Value Prediction ($)
8/19/22 23:59,0.184293998
8/20/22 23:59,0.182284666
8/21/22 23:59,0.187089525
8/22/22 23:59,0.195069773
8/23/22 23:59,0.205870684
8/24/22 23:59,0.203186975
8/25/22 23:59,0.2061288
8/26/22 23:59,0.211006911
8/27/22 23:59,0.213199523
8/28/22 23:59,0.211060926
8/29/22 23:59,0.205731224
8/30/22 23:59,0.204806019
8/31/22 23:59,0.207461159
9/1/22 23:59,0.210156668
9/2/22 23:59,0.209648548
9/3/22 23:59,0.204936149
9/4/22 23:59,0.211218882
9/5/22 23:59,0.217909861
9/6/22 23:59,0.215370246
9/7/22 23:59,0.236109475
9/8/22 23:59,0.24797333
9/9/22 23:59,0.25661721
9/10/22 23:59,0.262276751
9/11/22 23:59,0.264675607
9/12/22 23:59,0.235298024
9/13/22 23:59,0.19245333
9/14/22 23:59,0.168778252
9/15/22 23:59,0.15267183
9/16/22 23:59,0.154889085
9/17/22 23:59,0.152217537
9/18/22 23:59,0.151992657
9/19/22 23:59,0.15124159
9/20/22 23:59,0.14962728
9/21/22 23:59,0.149779212
9/22/22 23:59,0.150336427
9/23/22 23:59,0.151084795
9/24/22 23:59,0.150800228
9/25/22 23:59,0.150648725
9/26/22 23:59,0.151784619
9/27/22 23:59,0.152986901
9/28/22 23:59,0.152221282
9/29/22 23:59,0.151826922
9/30/22 23:59,0.151520138
10/1/22 23:59,0.149144199
10/2/22 23:59,0.148364285
10/3/22 23:59,0.148573
10/4/22 23:59,0.145723199
10/5/22 23:59,0.144722038
10/6/22 23:59,0.145842596
10/7/22 23:59,0.145963921
10/8/22 23:59,0.145197441
10/9/22 23:59,0.145753509
10/10/22 23:59,0.144945751
10/11/22 23:59,0.145145023
10/12/22 23:59,0.145686579
10/13/22 23:59,0.147018625
10/14/22 23:59,0.146186978
10/15/22 23:59,0.146326706
10/16/22 23:59,0.146158401
10/17/22 23:59,0.145944704
10/18/22 23:59,0.147991948
10/19/22 23:59,0.145530503
10/20/22 23:59,0.149367042
10/21/22 23:59,0.151762394
10/22/22 23:59,0.149931296
10/23/22 23:59,0.15013489
10/24/22 23:59,0.151014371
10/25/22 23:59,0.153559488
10/26/22 23:59,0.150731539
10/27/22 23:59,0.143084815
10/28/22 23:59,0.139987439
10/29/22 23:59,0.139251344
10/30/22 23:59,0.138883053
10/31/22 23:59,0.138966715
11/1/22 23:59,0.138525178
11/2/22 23:59,0.140777421
11/3/22 23:59,0.141508504
11/4/22 23:59,0.143483538
11/5/22 23:59,0.138833706
11/6/22 23:59,0.136542572
11/7/22 23:59,0.13690318
11/8/22 23:59,0.138862094
11/9/22 23:59,0.139450874
11/10/22 23:59,0.140855805
11/11/22 23:59,0.141031928
11/12/22 23:59,0.139862477
11/13/22 23:59,0.142783668
11/14/22 23:59,0.142210573
11/15/22 23:59,0.142319495
11/16/22 23:59,0.144820923
11/17/22 23:59,0.150271325
11/18/22 23:59,0.153114348
11/19/22 23:59,0.154141672
11/20/22 23:59,0.149597257
11/21/22 23:59,0.149704529
11/22/22 23:59,0.15175691
11/23/22 23:59,0.153329081
11/24/22 23:59,0.155063956
11/25/22 23:59,0.155575284
11/26/22 23:59,0.153802841
11/27/22 23:59,0.154757704
11/28/22 23:59,0.154660847
11/29/22 23:59,0.156923113
11/30/22 23:59,0.157274007
12/1/22 23:59,0.155759167
12/2/22 23:59,0.156429588
12/3/22 23:59,0.155741644
12/4/22 23:59,0.160373343
12/5/22 23:59,0.16703995
12/6/22 23:59,0.16776735
12/7/22 23:59,0.168812137
12/8/22 23:59,0.170689071
12/9/22 23:59,0.169518358
12/10/22 23:59,0.170989483
12/11/22 23:59,0.174662347
12/12/22 23:59,0.176819421
12/13/22 23:59,0.172605099
12/14/22 23:59,0.172814205
12/15/22 23:59,0.173659966
12/16/22 23:59,0.176962928
12/17/22 23:59,0.173952289
12/18/22 23:59,0.177570597
12/19/22 23:59,0.179025653
12/20/22 23:59,0.178397443
12/21/22 23:59,0.189571502
12/22/22 23:59,0.186318423
12/23/22 23:59,0.182194894
12/24/22 23:59,0.192406817
12/25/22 23:59,0.197289806
12/26/22 23:59,0.195270577
12/27/22 23:59,0.188968191
12/28/22 23:59,0.177038633
12/29/22 23:59,0.155442314
12/30/22 23:59,0.153179549
12/31/22 23:59,0.15159926
1/1/23 23:59,0.152435517
1/2/23 23:59,0.15429742
1/3/23 23:59,0.152497464
1/4/23 23:59,0.153507219
1/5/23 23:59,0.15495888
1/6/23 23:59,0.154701159
1/7/23 23:59,0.152666704
1/8/23 23:59,0.158327862
1/9/23 23:59,0.161097048
1/10/23 23:59,0.166602174
1/11/23 23:59,0.165848773
1/12/23 23:59,0.164281678
1/13/23 23:59,0.162330074
1/14/23 23:59,0.160547498
1/15/23 23:59,0.163400362
1/16/23 23:59,0.160552016
1/17/23 23:59,0.150541312
1/18/23 23:59,0.157206084
1/19/23 23:59,0.158699104
1/20/23 23:59,0.167827834
1/21/23 23:59,0.17238744
1/22/23 23:59,0.176668798
1/23/23 23:59,0.171280672
1/24/23 23:59,0.169198572
1/25/23 23:59,0.187896836
1/26/23 23:59,0.191112065
1/27/23 23:59,0.195272239
1/28/23 23:59,0.200857701
1/29/23 23:59,0.195045613
1/30/23 23:59,0.203770518
1/31/23 23:59,0.220761218
2/1/23 23:59,0.227454913
2/2/23 23:59,0.235346905
2/3/23 23:59,0.2357705
2/4/23 23:59,0.236809537
2/5/23 23:59,0.257647748
2/6/23 23:59,0.268864437
2/7/23 23:59,0.26901308
2/8/23 23:59,0.269445097
2/9/23 23:59,0.273272105
2/10/23 23:59,0.275193846
2/11/23 23:59,0.276593141
2/12/23 23:59,0.28207902
2/13/23 23:59,0.276877613
2/14/23 23:59,0.282884108
2/15/23 23:59,0.289160065
2/16/23 23:59,0.301046013
2/17/23 23:59,0.30266278
2/18/23 23:59,0.281452596
2/19/23 23:59,0.27812863
2/20/23 23:59,0.293690381
2/21/23 23:59,0.312540584
2/22/23 23:59,0.325541355
2/23/23 23:59,0.333572836
2/24/23 23:59,0.329535312
2/25/23 23:59,0.323629864
2/26/23 23:59,0.331908108
2/27/23 23:59,0.348440065
2/28/23 23:59,0.372996915
3/1/23 23:59,0.387400641
3/2/23 23:59,0.379553316
3/3/23 23:59,0.382031919
3/4/23 23:59,0.374925246
3/5/23 23:59,0.382523979
3/6/23 23:59,0.409273129
3/7/23 23:59,0.41052195
3/8/23 23:59,0.410107507
3/9/23 23:59,0.405895711
3/10/23 23:59,0.41197543
3/11/23 23:59,0.416232624
3/12/23 23:59,0.415317335
3/13/23 23:59,0.420341541
3/14/23 23:59,0.430287808
3/15/23 23:59,0.435864118
3/16/23 23:59,0.429749252
3/17/23 23:59,0.427027181
3/18/23 23:59,0.43012745
3/19/23 23:59,0.424782526
3/20/23 23:59,0.417935795
3/21/23 23:59,0.416665739
3/22/23 23:59,0.429298197
3/23/23 23:59,0.426280671
3/24/23 23:59,0.418150705
3/25/23 23:59,0.421550089
3/26/23 23:59,0.421249508
3/27/23 23:59,0.417033319
3/28/23 23:59,0.441858165
3/29/23 23:59,0.465074664
3/30/23 23:59,0.463939339
3/31/23 23:59,0.454017236
4/1/23 23:59,0.466892795
4/2/23 23:59,0.476636234
4/3/23 23:59,0.463123999
4/4/23 23:59,0.471720764
4/5/23 23:59,0.467632715
4/6/23 23:59,0.422691272
4/7/23 23:59,0.408431795
4/8/23 23:59,0.382166284
4/9/23 23:59,0.357216959
4/10/23 23:59,0.373564394
4/11/23 23:59,0.379971786
4/12/23 23:59,0.385708088
4/13/23 23:59,0.406453306
4/14/23 23:59,0.406002251
4/15/23 23:59,0.295141298
4/16/23 23:59,0.214742641
4/17/23 23:59,0.188027174
4/18/23 23:59,0.18561264
4/19/23 23:59,0.177729069
4/20/23 23:59,0.172103334
4/21/23 23:59,0.175540063
4/22/23 23:59,0.17536506
4/23/23 23:59,0.172459199
4/24/23 23:59,0.176821834
4/25/23 23:59,0.175471966
4/26/23 23:59,0.177394073
4/27/23 23:59,0.177175868
4/28/23 23:59,0.178153764
4/29/23 23:59,0.174376913
4/30/23 23:59,0.168319528
5/1/23 23:59,0.170631549
5/2/23 23:59,0.16357723
5/3/23 23:59,0.173380346
5/4/23 23:59,0.175729345
5/5/23 23:59,0.175912037
5/6/23 23:59,0.182126486
5/7/23 23:59,0.182108912
5/8/23 23:59,0.185421162
5/9/23 23:59,0.200888088
5/10/23 23:59,0.206807082
5/11/23 23:59,0.206797197
5/12/23 23:59,0.208752987
5/13/23 23:59,0.212901811
5/14/23 23:59,0.222975487
5/15/23 23:59,0.219220237
5/16/23 23:59,0.226344118
5/17/23 23:59,0.233683641
5/18/23 23:59,0.247608494
5/19/23 23:59,0.251115876
5/20/23 23:59,0.246967783
5/21/23 23:59,0.256262003
5/22/23 23:59,0.255313027
5/23/23 23:59,0.258382907
5/24/23 23:59,0.258365339
5/25/23 23:59,0.251154687
5/26/23 23:59,0.247049795
5/27/23 23:59,0.261050791
5/28/23 23:59,0.272061003
5/29/23 23:59,0.274683486
5/30/23 23:59,0.22196134
5/31/23 23:59,0.191671853
6/1/23 23:59,0.173334948
6/2/23 23:59,0.167378979
6/3/23 23:59,0.167069606
6/4/23 23:59,0.170964349
6/5/23 23:59,0.176754469
6/6/23 23:59,0.178084933
6/7/23 23:59,0.191966947
6/8/23 23:59,0.191994404
6/9/23 23:59,0.190146984
6/10/23 23:59,0.18928222
6/11/23 23:59,0.193049183
6/12/23 23:59,0.194440059
6/13/23 23:59,0.197050463
6/14/23 23:59,0.188555481
6/15/23 23:59,0.183425832
6/16/23 23:59,0.181670304
6/17/23 23:59,0.175190423
6/18/23 23:59,0.177116556
6/19/23 23:59,0.177301081
6/20/23 23:59,0.184300118
6/21/23 23:59,0.181900588
6/22/23 23:59,0.18458459
6/23/23 23:59,0.194022692
6/24/23 23:59,0.205165048
6/25/23 23:59,0.219630652
6/26/23 23:59,0.219313957
6/27/23 23:59,0.220771842
6/28/23 23:59,0.216441781
6/29/23 23:59,0.212991145
6/30/23 23:59,0.211800165
7/1/23 23:59,0.213046059
7/2/23 23:59,0.213356889
7/3/23 23:59,0.21577253
7/4/23 23:59,0.232422007
7/5/23 23:59,0.23245971
7/6/23 23:59,0.246998172
7/7/23 23:59,0.267427434
7/8/23 23:59,0.271538915
7/9/23 23:59,0.276168453
7/10/23 23:59,0.269967913
7/11/23 23:59,0.264938944
7/12/23 23:59,0.266246341
7/13/23 23:59,0.267078526
7/14/23 23:59,0.255690858
7/15/23 23:59,0.249120918
7/16/23 23:59,0.250066953
7/17/23 23:59,0.250013863
7/18/23 23:59,0.242152995
7/19/23 23:59,0.244007738
7/20/23 23:59,0.251918771
7/21/23 23:59,0.257314949
7/22/23 23:59,0.255664134
7/23/23 23:59,0.25485355
7/24/23 23:59,0.282233157
7/25/23 23:59,0.29667971
7/26/23 23:59,0.306291341
7/27/23 23:59,0.306914109
7/28/23 23:59,0.308745059
7/29/23 23:59,0.297716912
7/30/23 23:59,0.316790086
7/31/23 23:59,0.322544686
8/1/23 23:59,0.33703045
8/2/23 23:59,0.321373499
8/3/23 23:59,0.31439019
8/4/23 23:59,0.314340408
8/5/23 23:59,0.330725181
8/6/23 23:59,0.359777571
8/7/23 23:59,0.365221715
8/8/23 23:59,0.371531724
8/9/23 23:59,0.353278647
8/10/23 23:59,0.365546457
8/11/23 23:59,0.379765291
8/12/23 23:59,0.393930678
8/13/23 23:59,0.397635048
8/14/23 23:59,0.382829691
8/15/23 23:59,0.372371589
8/16/23 23:59,0.390674465
8/17/23 23:59,0.394686715
8/18/23 23:59,0.400395556
8/19/23 23:59,0.404013506
8/20/23 23:59,0.38706272
8/21/23 23:59,0.397818831
8/22/23 23:59,0.416997085
8/23/23 23:59,0.406618787
8/24/23 23:59,0.406402782
8/25/23 23:59,0.405671653
8/26/23 23:59,0.426753313
8/27/23 23:59,0.408010396
8/28/23 23:59,0.372564886
8/29/23 23:59,0.34358098
8/30/23 23:59,0.340872811
8/31/23 23:59,0.320332273
9/1/23 23:59,0.298117085
9/2/23 23:59,0.294534281
9/3/23 23:59,0.258243416
9/4/23 23:59,0.23842301
9/5/23 23:59,0.212795999
9/6/23 23:59,0.206943276
9/7/23 23:59,0.208443987
9/8/23 23:59,0.202579177
9/9/23 23:59,0.195918061
9/10/23 23:59,0.19933685
9/11/23 23:59,0.209559911
9/12/23 23:59,0.21134911
9/13/23 23:59,0.202010598
9/14/23 23:59,0.200056275
9/15/23 23:59,0.204867771
9/16/23 23:59,0.202732213
9/17/23 23:59,0.217290076
9/18/23 23:59,0.23276396
9/19/23 23:59,0.233987154
9/20/23 23:59,0.244627207
9/21/23 23:59,0.25769937
9/22/23 23:59,0.264964202
9/23/23 23:59,0.252645135
9/24/23 23:59,0.262465466
9/25/23 23:59,0.272375115
9/26/23 23:59,0.26051041
9/27/23 23:59,0.243393767
9/28/23 23:59,0.222234833
9/29/23 23:59,0.248931994
9/30/23 23:59,0.259792818
10/1/23 23:59,0.252142099
10/2/23 23:59,0.272391243
10/3/23 23:59,0.297045828
10/4/23 23:59,0.29683862
10/5/23 23:59,0.298842
10/6/23 23:59,0.304944041
10/7/23 23:59,0.28422555
10/8/23 23:59,0.304365224
10/9/23 23:59,0.319080889
10/10/23 23:59,0.354902747
10/11/23 23:59,0.391441089
10/12/23 23:59,0.390486265
10/13/23 23:59,0.400413491
10/14/23 23:59,0.427601617
10/15/23 23:59,0.449014276
10/16/23 23:59,0.456061261
10/17/23 23:59,0.470256654
10/18/23 23:59,0.456209533
10/19/23 23:59,0.454254468
10/20/23 23:59,0.477000157
10/21/23 23:59,0.475481877
10/22/23 23:59,0.474135294
10/23/23 23:59,0.50305479
10/24/23 23:59,0.537717173
10/25/23 23:59,0.486185991
10/26/23 23:59,0.493317946
10/27/23 23:59,0.518966533
10/28/23 23:59,0.513070617
10/29/23 23:59,0.536803709
10/30/23 23:59,0.454581051
10/31/23 23:59,0.400856499
11/1/23 23:59,0.383420237
11/2/23 23:59,0.358356673
11/3/23 23:59,0.372891468
11/4/23 23:59,0.341371482
11/5/23 23:59,0.334428817
11/6/23 23:59,0.319790417
11/7/23 23:59,0.273022416
11/8/23 23:59,0.287228072
11/9/23 23:59,0.347562492
11/10/23 23:59,0.353473802
11/11/23 23:59,0.305054985
11/12/23 23:59,0.398377889
11/13/23 23:59,0.438261813
11/14/23 23:59,0.473556835
11/15/23 23:59,0.526660103
11/16/23 23:59,0.549838894
11/17/23 23:59,0.538666115
11/18/23 23:59,0.540998294
11/19/23 23:59,0.545018967
11/20/23 23:59,0.501192726
11/21/23 23:59,0.486083119
11/22/23 23:59,0.509754325
11/23/23 23:59,0.564561497
11/24/23 23:59,0.607961966
11/25/23 23:59,0.582199478
11/26/23 23:59,0.583154677
11/27/23 23:59,0.484739844
11/28/23 23:59,0.568760123
11/29/23 23:59,0.791793444
11/30/23 23:59,0.898118603
12/1/23 23:59,0.956700777
12/2/23 23:59,0.897111781
12/3/23 23:59,0.883825437
12/4/23 23:59,0.916955253
12/5/23 23:59,1.046501655
12/6/23 23:59,1.150687249
12/7/23 23:59,1.221018087
12/8/23 23:59,1.025647712
12/9/23 23:59,0.800764755
12/10/23 23:59,0.688451038
12/11/23 23:59,0.676089887
12/12/23 23:59,0.664464962
12/13/23 23:59,0.628412812
12/14/23 23:59,0.620308848
12/15/23 23:59,0.616317823
12/16/23 23:59,0.645548149
12/17/23 23:59,0.606753409
12/18/23 23:59,0.663481974
12/19/23 23:59,0.65152317
12/20/23 23:59,0.70699626
12/21/23 23:59,0.54633002
12/22/23 23:59,0.519347296
12/23/23 23:59,0.452790744
12/24/23 23:59,0.562007106
12/25/23 23:59,0.437834916
12/26/23 23:59,0.445491866
12/27/23 23:59,0.455119599
12/28/23 23:59,0.483780604
12/29/23 23:59,0.362036143
12/30/23 23:59,0.266980036
12/31/23 23:59,0.236980036
