Date,PolkaDot
4/22/22 23:59,51.95805316
4/23/22 23:59,52.11968913
4/24/22 23:59,52.28060949
4/25/22 23:59,52.44082366
4/26/22 23:59,52.60034086
4/27/22 23:59,52.75917012
4/28/22 23:59,52.91732024
4/29/22 23:59,53.07479988
4/30/22 23:59,53.23161748
5/1/22 23:59,53.38778133
5/2/22 23:59,53.54329954
5/3/22 23:59,53.69818004
5/4/22 23:59,53.85243062
5/5/22 23:59,54.0060589
5/6/22 23:59,54.15907236
5/7/22 23:59,54.31147831
5/8/22 23:59,54.46328395
5/9/22 23:59,54.61449629
5/10/22 23:59,54.76512225
5/11/22 23:59,54.9151686
5/12/22 23:59,55.06464198
5/13/22 23:59,55.21354889
5/14/22 23:59,55.36189574
5/15/22 23:59,55.50968879
5/16/22 23:59,55.65693421
5/17/22 23:59,55.80363802
5/18/22 23:59,55.94980618
5/19/22 23:59,56.09544449
5/20/22 23:59,56.24055869
5/21/22 23:59,56.38515438
5/22/22 23:59,56.5292371
5/23/22 23:59,56.67281226
5/24/22 23:59,56.81588518
5/25/22 23:59,56.9584611
5/26/22 23:59,57.10054517
5/27/22 23:59,57.24214243
5/28/22 23:59,57.38325786
5/29/22 23:59,57.52389635
5/30/22 23:59,57.6640627
5/31/22 23:59,57.80376163
6/1/22 23:59,57.94299778
6/2/22 23:59,58.08177573
6/3/22 23:59,58.22009997
6/4/22 23:59,58.35797493
6/5/22 23:59,58.49540494
6/6/22 23:59,58.63239429
6/7/22 23:59,58.76894719
6/8/22 23:59,58.90506779
6/9/22 23:59,59.04076017
6/10/22 23:59,59.17602834
6/11/22 23:59,59.31087626
6/12/22 23:59,59.44530782
6/13/22 23:59,59.57932686
6/14/22 23:59,59.71293714
6/15/22 23:59,59.84614238
6/16/22 23:59,59.97894626
6/17/22 23:59,60.11135236
6/18/22 23:59,60.24336425
6/19/22 23:59,60.37498543
6/20/22 23:59,60.50621934
6/21/22 23:59,60.63706939
6/22/22 23:59,60.76753892
6/23/22 23:59,60.89763123
6/24/22 23:59,61.02734957
6/25/22 23:59,61.15669716
6/26/22 23:59,61.28567716
6/27/22 23:59,61.41429267
6/28/22 23:59,61.54254677
6/29/22 23:59,61.6704425
6/30/22 23:59,61.79798283
7/1/22 23:59,61.92517072
7/2/22 23:59,62.05200908
7/3/22 23:59,62.17850076
7/4/22 23:59,62.30464859
7/5/22 23:59,62.43045537
7/6/22 23:59,62.55592385
7/7/22 23:59,62.68105673
7/8/22 23:59,62.8058567
7/9/22 23:59,62.9303264
7/10/22 23:59,63.05446844
7/11/22 23:59,63.1782854
7/12/22 23:59,63.30177981
7/13/22 23:59,63.42495418
7/14/22 23:59,63.54781099
7/15/22 23:59,63.67035268
7/16/22 23:59,63.79258166
7/17/22 23:59,63.91450032
7/18/22 23:59,64.036111
7/19/22 23:59,64.15741603
7/20/22 23:59,64.27841771
7/21/22 23:59,64.39911829
7/22/22 23:59,64.51952001
7/23/22 23:59,64.63962508
7/24/22 23:59,64.75943569
7/25/22 23:59,64.87895399
7/26/22 23:59,64.99818211
7/27/22 23:59,65.11712215
7/28/22 23:59,65.23577618
7/29/22 23:59,65.35414628
7/30/22 23:59,65.47223445
7/31/22 23:59,65.59004271
8/1/22 23:59,65.70757304
8/2/22 23:59,65.82482739
8/3/22 23:59,65.9418077
8/4/22 23:59,66.05851589
8/5/22 23:59,66.17495384
8/6/22 23:59,66.29112342
8/7/22 23:59,66.40702648
8/8/22 23:59,66.52266485
8/9/22 23:59,66.63804033
8/10/22 23:59,66.7531547
8/11/22 23:59,66.86800973
8/12/22 23:59,66.98260717
8/13/22 23:59,67.09694873
8/14/22 23:59,67.21103614
8/15/22 23:59,67.32487106
8/16/22 23:59,67.43845518
8/17/22 23:59,67.55179015
8/18/22 23:59,67.66487759
8/19/22 23:59,67.77771912
8/20/22 23:59,67.89031633
8/21/22 23:59,68.00267082
8/22/22 23:59,68.11478414
8/23/22 23:59,68.22665783
8/24/22 23:59,68.33829343
8/25/22 23:59,68.44969245
8/26/22 23:59,68.56085639
8/27/22 23:59,68.67178673
8/28/22 23:59,68.78248494
8/29/22 23:59,68.89295246
8/30/22 23:59,69.00319074
8/31/22 23:59,69.1132012
9/1/22 23:59,69.22298524
9/2/22 23:59,69.33254425
9/3/22 23:59,69.44187962
9/4/22 23:59,69.5509927
9/5/22 23:59,69.65988485
9/6/22 23:59,69.76855741
9/7/22 23:59,69.87701169
9/8/22 23:59,69.985249
9/9/22 23:59,70.09327066
9/10/22 23:59,70.20107793
9/11/22 23:59,70.30867208
9/12/22 23:59,70.41605439
9/13/22 23:59,70.52322609
9/14/22 23:59,70.63018842
9/15/22 23:59,70.7369426
9/16/22 23:59,70.84348985
9/17/22 23:59,70.94983135
9/18/22 23:59,71.0559683
9/19/22 23:59,71.16190188
9/20/22 23:59,71.26763324
9/21/22 23:59,71.37316354
9/22/22 23:59,71.47849393
9/23/22 23:59,71.58362554
9/24/22 23:59,71.68855948
9/25/22 23:59,71.79329687
9/26/22 23:59,71.89783881
9/27/22 23:59,72.00218639
9/28/22 23:59,72.10634069
9/29/22 23:59,72.21030278
9/30/22 23:59,72.31407371
10/1/22 23:59,72.41765455
10/2/22 23:59,72.52104632
10/3/22 23:59,72.62425007
10/4/22 23:59,72.72726681
10/5/22 23:59,72.83009756
10/6/22 23:59,72.93274332
10/7/22 23:59,73.03520509
10/8/22 23:59,73.13748384
10/9/22 23:59,73.23958057
10/10/22 23:59,73.34149623
10/11/22 23:59,73.44323179
10/12/22 23:59,73.5447882
10/13/22 23:59,73.6461664
10/14/22 23:59,73.74736733
10/15/22 23:59,73.84839191
10/16/22 23:59,73.94924106
10/17/22 23:59,74.04991569
10/18/22 23:59,74.15041671
10/19/22 23:59,74.25074501
10/20/22 23:59,74.35090148
10/21/22 23:59,74.450887
10/22/22 23:59,74.55070243
10/23/22 23:59,74.65034866
10/24/22 23:59,74.74982652
10/25/22 23:59,74.84913688
10/26/22 23:59,74.94828058
10/27/22 23:59,75.04725844
10/28/22 23:59,75.14607131
10/29/22 23:59,75.24472001
10/30/22 23:59,75.34320535
10/31/22 23:59,75.44152813
11/1/22 23:59,75.53968917
11/2/22 23:59,75.63768925
11/3/22 23:59,75.73552917
11/4/22 23:59,75.83320971
11/5/22 23:59,75.93073165
11/6/22 23:59,76.02809575
11/7/22 23:59,76.12530278
11/8/22 23:59,76.22235349
11/9/22 23:59,76.31924865
11/10/22 23:59,76.41598899
11/11/22 23:59,76.51257525
11/12/22 23:59,76.60900818
11/13/22 23:59,76.70528848
11/14/22 23:59,76.8014169
11/15/22 23:59,76.89739414
11/16/22 23:59,76.99322092
11/17/22 23:59,77.08889794
11/18/22 23:59,77.1844259
11/19/22 23:59,77.27980549
11/20/22 23:59,77.37503741
11/21/22 23:59,77.47012234
11/22/22 23:59,77.56506096
11/23/22 23:59,77.65985393
11/24/22 23:59,77.75450194
11/25/22 23:59,77.84900564
11/26/22 23:59,77.94336569
11/27/22 23:59,78.03758274
11/28/22 23:59,78.13165744
11/29/22 23:59,78.22559044
11/30/22 23:59,78.31938237
12/1/22 23:59,78.41303386
12/2/22 23:59,78.50654555
12/3/22 23:59,78.59991806
12/4/22 23:59,78.69315202
12/5/22 23:59,78.78624802
12/6/22 23:59,78.87920669
12/7/22 23:59,78.97202863
12/8/22 23:59,79.06471444
12/9/22 23:59,79.15726473
12/10/22 23:59,79.24968007
12/11/22 23:59,79.34196107
12/12/22 23:59,79.4341083
12/13/22 23:59,79.52612235
12/14/22 23:59,79.61800379
12/15/22 23:59,79.70975319
12/16/22 23:59,79.80137112
12/17/22 23:59,79.89285814
12/18/22 23:59,79.98421482
12/19/22 23:59,80.0754417
12/20/22 23:59,80.16653935
12/21/22 23:59,80.25750831
12/22/22 23:59,80.34834911
12/23/22 23:59,80.43906231
12/24/22 23:59,80.52964844
12/25/22 23:59,80.62010803
12/26/22 23:59,80.71044161
12/27/22 23:59,80.8006497
12/28/22 23:59,80.89073283
12/29/22 23:59,80.98069152
12/30/22 23:59,81.07052627
12/31/22 23:59,81.1602376
1/1/23 23:59,81.24982602
1/2/23 23:59,81.33929203
1/3/23 23:59,81.42863613
1/4/23 23:59,81.51785882
1/5/23 23:59,81.60696059
1/6/23 23:59,81.69594193
1/7/23 23:59,81.78480333
1/8/23 23:59,81.87354527
1/9/23 23:59,81.96216824
1/10/23 23:59,82.05067271
1/11/23 23:59,82.13905915
1/12/23 23:59,82.22732803
1/13/23 23:59,82.31547983
1/14/23 23:59,82.40351501
1/15/23 23:59,82.49143402
1/16/23 23:59,82.57923734
1/17/23 23:59,82.66692541
1/18/23 23:59,82.75449868
1/19/23 23:59,82.84195761
1/20/23 23:59,82.92930264
1/21/23 23:59,83.01653422
1/22/23 23:59,83.10365279
1/23/23 23:59,83.19065878
1/24/23 23:59,83.27755263
1/25/23 23:59,83.36433478
1/26/23 23:59,83.45100565
1/27/23 23:59,83.53756567
1/28/23 23:59,83.62401526
1/29/23 23:59,83.71035485
1/30/23 23:59,83.79658485
1/31/23 23:59,83.88270569
2/1/23 23:59,83.96871777
2/2/23 23:59,84.0546215
2/3/23 23:59,84.1404173
2/4/23 23:59,84.22610556
2/5/23 23:59,84.3116867
2/6/23 23:59,84.39716112
2/7/23 23:59,84.4825292
2/8/23 23:59,84.56779136
2/9/23 23:59,84.65294797
2/10/23 23:59,84.73799944
2/11/23 23:59,84.82294615
2/12/23 23:59,84.90778848
2/13/23 23:59,84.99252683
2/14/23 23:59,85.07716157
2/15/23 23:59,85.16169307
2/16/23 23:59,85.24612173
2/17/23 23:59,85.33044791
2/18/23 23:59,85.41467198
2/19/23 23:59,85.49879432
2/20/23 23:59,85.58281529
2/21/23 23:59,85.66673526
2/22/23 23:59,85.75055459
2/23/23 23:59,85.83427365
2/24/23 23:59,85.91789278
2/25/23 23:59,86.00141235
2/26/23 23:59,86.08483272
2/27/23 23:59,86.16815423
2/28/23 23:59,86.25137724
3/1/23 23:59,86.3345021
3/2/23 23:59,86.41752914
3/3/23 23:59,86.50045873
3/4/23 23:59,86.58329119
3/5/23 23:59,86.66602687
3/6/23 23:59,86.7486661
3/7/23 23:59,86.83120923
3/8/23 23:59,86.91365659
3/9/23 23:59,86.99600852
3/10/23 23:59,87.07826533
3/11/23 23:59,87.16042736
3/12/23 23:59,87.24249494
3/13/23 23:59,87.32446839
3/14/23 23:59,87.40634804
3/15/23 23:59,87.4881342
3/16/23 23:59,87.56982721
3/17/23 23:59,87.65142736
3/18/23 23:59,87.73293498
3/19/23 23:59,87.81435039
3/20/23 23:59,87.8956739
3/21/23 23:59,87.97690581
3/22/23 23:59,88.05804643
3/23/23 23:59,88.13909608
3/24/23 23:59,88.22005506
3/25/23 23:59,88.30092367
3/26/23 23:59,88.38170221
3/27/23 23:59,88.46239098
3/28/23 23:59,88.54299029
3/29/23 23:59,88.62350042
3/30/23 23:59,88.70392168
3/31/23 23:59,88.78425436
4/1/23 23:59,88.86449875
4/2/23 23:59,88.94465514
4/3/23 23:59,89.02472382
4/4/23 23:59,89.10470508
4/5/23 23:59,89.18459919
4/6/23 23:59,89.26440646
4/7/23 23:59,89.34412715
4/8/23 23:59,89.42376156
4/9/23 23:59,89.50330995
4/10/23 23:59,89.58277262
4/11/23 23:59,89.66214983
4/12/23 23:59,89.74144185
4/13/23 23:59,89.82064897
4/14/23 23:59,89.89977146
4/15/23 23:59,89.97880959
4/16/23 23:59,90.05776362
4/17/23 23:59,90.13663382
4/18/23 23:59,90.21542046
4/19/23 23:59,90.29412381
4/20/23 23:59,90.37274413
4/21/23 23:59,90.45128167
4/22/23 23:59,90.52973671
4/23/23 23:59,90.6081095
4/24/23 23:59,90.6864003
4/25/23 23:59,90.76460937
4/26/23 23:59,90.84273696
4/27/23 23:59,90.92078332
4/28/23 23:59,90.99874871
4/29/23 23:59,91.07663338
4/30/23 23:59,91.15443759
5/1/23 23:59,91.23216157
5/2/23 23:59,91.30980558
5/3/23 23:59,91.38736986
5/4/23 23:59,91.46485466
5/5/23 23:59,91.54226022
5/6/23 23:59,91.61958679
5/7/23 23:59,91.6968346
5/8/23 23:59,91.7740039
5/9/23 23:59,91.85109492
5/10/23 23:59,91.92810791
5/11/23 23:59,92.00504309
5/12/23 23:59,92.08190071
5/13/23 23:59,92.158681
5/14/23 23:59,92.23538419
5/15/23 23:59,92.31201052
5/16/23 23:59,92.3885602
5/17/23 23:59,92.46503349
5/18/23 23:59,92.54143059
5/19/23 23:59,92.61775174
5/20/23 23:59,92.69399717
5/21/23 23:59,92.7701671
5/22/23 23:59,92.84626175
5/23/23 23:59,92.92228135
5/24/23 23:59,92.99822612
5/25/23 23:59,93.07409627
5/26/23 23:59,93.14989204
5/27/23 23:59,93.22561363
5/28/23 23:59,93.30126126
5/29/23 23:59,93.37683516
5/30/23 23:59,93.45233553
5/31/23 23:59,93.52776259
6/1/23 23:59,93.60311656
6/2/23 23:59,93.67839763
6/3/23 23:59,93.75360604
6/4/23 23:59,93.82874198
6/5/23 23:59,93.90380567
6/6/23 23:59,93.97879731
6/7/23 23:59,94.05371711
6/8/23 23:59,94.12856527
6/9/23 23:59,94.20334201
6/10/23 23:59,94.27804753
6/11/23 23:59,94.35268202
6/12/23 23:59,94.42724569
6/13/23 23:59,94.50173875
6/14/23 23:59,94.57616139
6/15/23 23:59,94.6505138
6/16/23 23:59,94.7247962
6/17/23 23:59,94.79900878
6/18/23 23:59,94.87315173
6/19/23 23:59,94.94722525
6/20/23 23:59,95.02122954
6/21/23 23:59,95.09516478
6/22/23 23:59,95.16903118
6/23/23 23:59,95.24282891
6/24/23 23:59,95.31655818
6/25/23 23:59,95.39021918
6/26/23 23:59,95.46381209
6/27/23 23:59,95.5373371
6/28/23 23:59,95.6107944
6/29/23 23:59,95.68418418
6/30/23 23:59,95.75750662
7/1/23 23:59,95.8307619
7/2/23 23:59,95.90395022
7/3/23 23:59,95.97707175
7/4/23 23:59,96.05012668
7/5/23 23:59,96.12311519
7/6/23 23:59,96.19603746
7/7/23 23:59,96.26889367
7/8/23 23:59,96.341684
7/9/23 23:59,96.41440862
7/10/23 23:59,96.48706772
7/11/23 23:59,96.55966147
7/12/23 23:59,96.63219005
7/13/23 23:59,96.70465363
7/14/23 23:59,96.77705239
7/15/23 23:59,96.8493865
7/16/23 23:59,96.92165614
7/17/23 23:59,96.99386147
7/18/23 23:59,97.06600267
7/19/23 23:59,97.1380799
7/20/23 23:59,97.21009334
7/21/23 23:59,97.28204316
7/22/23 23:59,97.35392953
7/23/23 23:59,97.42575261
7/24/23 23:59,97.49751257
7/25/23 23:59,97.56920957
7/26/23 23:59,97.64084379
7/27/23 23:59,97.71241538
7/28/23 23:59,97.78392451
7/29/23 23:59,97.85537134
7/30/23 23:59,97.92675604
7/31/23 23:59,97.99807877
8/1/23 23:59,98.06933968
8/2/23 23:59,98.14053895
8/3/23 23:59,98.21167672
8/4/23 23:59,98.28275316
8/5/23 23:59,98.35376843
8/6/23 23:59,98.42472268
8/7/23 23:59,98.49561607
8/8/23 23:59,98.56644876
8/9/23 23:59,98.6372209
8/10/23 23:59,98.70793265
8/11/23 23:59,98.77858416
8/12/23 23:59,98.84917558
8/13/23 23:59,98.91970708
8/14/23 23:59,98.9901788
8/15/23 23:59,99.06059089
8/16/23 23:59,99.1309435
8/17/23 23:59,99.20123679
8/18/23 23:59,99.2714709
8/19/23 23:59,99.34164599
8/20/23 23:59,99.4117622
8/21/23 23:59,99.48181967
8/22/23 23:59,99.55181857
8/23/23 23:59,99.62175903
8/24/23 23:59,99.6916412
8/25/23 23:59,99.76146523
8/26/23 23:59,99.83123125
8/27/23 23:59,99.90093942
8/28/23 23:59,99.97058988
8/29/23 23:59,100.0401828
8/30/23 23:59,100.1097182
8/31/23 23:59,100.1791964
9/1/23 23:59,100.2486175
9/2/23 23:59,100.3179815
9/3/23 23:59,100.3872887
9/4/23 23:59,100.4565391
9/5/23 23:59,100.525733
9/6/23 23:59,100.5948704
9/7/23 23:59,100.6639515
9/8/23 23:59,100.7329765
9/9/23 23:59,100.8019454
9/10/23 23:59,100.8708584
9/11/23 23:59,100.9397157
9/12/23 23:59,101.0085173
9/13/23 23:59,101.0772635
9/14/23 23:59,101.1459543
9/15/23 23:59,101.2145898
9/16/23 23:59,101.2831703
9/17/23 23:59,101.3516958
9/18/23 23:59,101.4201665
9/19/23 23:59,101.4885825
9/20/23 23:59,101.556944
9/21/23 23:59,101.625251
9/22/23 23:59,101.6935037
9/23/23 23:59,101.7617022
9/24/23 23:59,101.8298467
9/25/23 23:59,101.8979372
9/26/23 23:59,101.965974
9/27/23 23:59,102.0339571
9/28/23 23:59,102.1018867
9/29/23 23:59,102.1697628
9/30/23 23:59,102.2375857
10/1/23 23:59,102.3053554
10/2/23 23:59,102.3730721
10/3/23 23:59,102.4407359
10/4/23 23:59,102.5083469
10/5/23 23:59,102.5759052
10/6/23 23:59,102.643411
10/7/23 23:59,102.7108644
10/8/23 23:59,102.7782655
10/9/23 23:59,102.8456144
10/10/23 23:59,102.9129113
10/11/23 23:59,102.9801562
10/12/23 23:59,103.0473493
10/13/23 23:59,103.1144907
10/14/23 23:59,103.1815806
10/15/23 23:59,103.248619
10/16/23 23:59,103.3156061
10/17/23 23:59,103.3825419
10/18/23 23:59,103.4494266
10/19/23 23:59,103.5162604
10/20/23 23:59,103.5830433
10/21/23 23:59,103.6497754
10/22/23 23:59,103.7164569
10/23/23 23:59,103.7830879
10/24/23 23:59,103.8496685
10/25/23 23:59,103.9161988
10/26/23 23:59,103.9826789
10/27/23 23:59,104.0491089
10/28/23 23:59,104.115489
10/29/23 23:59,104.1818193
10/30/23 23:59,104.2480998
10/31/23 23:59,104.3143307
11/1/23 23:59,104.3805121
11/2/23 23:59,104.4466441
11/3/23 23:59,104.5127268
11/4/23 23:59,104.5787604
11/5/23 23:59,104.6447449
11/6/23 23:59,104.7106804
11/7/23 23:59,104.7765671
11/8/23 23:59,104.842405
11/9/23 23:59,104.9081943
11/10/23 23:59,104.9739351
11/11/23 23:59,105.0396275
11/12/23 23:59,105.1052716
11/13/23 23:59,105.1708675
11/14/23 23:59,105.2364153
11/15/23 23:59,105.3019151
11/16/23 23:59,105.367367
11/17/23 23:59,105.4327711
11/18/23 23:59,105.4981275
11/19/23 23:59,105.5634364
11/20/23 23:59,105.6286978
11/21/23 23:59,105.6939119
11/22/23 23:59,105.7590787
11/23/23 23:59,105.8241983
11/24/23 23:59,105.8892709
11/25/23 23:59,105.9542965
11/26/23 23:59,106.0192753
11/27/23 23:59,106.0842073
11/28/23 23:59,106.1490926
11/29/23 23:59,106.2139315
11/30/23 23:59,106.2787238
12/1/23 23:59,106.3434698
12/2/23 23:59,106.4081696
12/3/23 23:59,106.4728232
12/4/23 23:59,106.5374308
12/5/23 23:59,106.6019924
12/6/23 23:59,106.6665081
12/7/23 23:59,106.7309781
12/8/23 23:59,106.7954024
12/9/23 23:59,106.8597812
12/10/23 23:59,106.9241145
12/11/23 23:59,106.9884024
12/12/23 23:59,107.052645
12/13/23 23:59,107.1168425
12/14/23 23:59,107.1809948
12/15/23 23:59,107.2451022
12/16/23 23:59,107.3091647
12/17/23 23:59,107.3731824
12/18/23 23:59,107.4371553
12/19/23 23:59,107.5010837
12/20/23 23:59,107.5649675
12/21/23 23:59,107.6288069
12/22/23 23:59,107.692602
12/23/23 23:59,107.7563528
12/24/23 23:59,107.8200595
12/25/23 23:59,107.8837221
12/26/23 23:59,107.9473407
12/27/23 23:59,108.0109155
12/28/23 23:59,108.0744465
12/29/23 23:59,108.1379337
12/30/23 23:59,108.2013774
12/31/23 23:59,108.2647775
